pyear,nber_cat,inventor_id,assignee_id,appln_id,log_novelty,log_novelty_low,log_novelty_hi,fok,fok_low,fok_hi,bt,bt_low,bt_hi,fail,fail_low,fail_hi,log_cit_10,log_cit_10_low,log_cit_10_hi
1999,4,7445,1061,9229,0.503455511990321,0.4912796410000153,0.5156313829806267,0.7869623422966244,0.7843323418978735,0.7895923426953754,0.02128638821769647,0.019140547434811753,0.023432229000581183,0.1937636635600046,0.18788760596446227,0.19963972115554693,2.52208673911778,2.5071815198780305,2.5369919583575298
1999,5,4585,1014,4807,0.5407119363106158,0.5225024667922996,0.5589214058289319,0.8730293167096519,0.8705842413999277,0.875474392019376,0.01922634123877504,0.016338296745929112,0.022114385731620965,0.2142528206309003,0.20562351503278714,0.22288212622901343,2.3771555285647383,2.356493695519182,2.3978173616102945
1999,6,4576,1169,4508,0.6103693113826111,0.589480261092842,0.6312583616723801,0.8515227478113085,0.8483571483914326,0.8546883472311845,0.0362668019274664,0.03214024099270367,0.040393362862229124,0.16827288866345422,0.16001530986490528,0.17653046746200315,2.588068706124374,2.5658986023087897,2.610238809939958
1999,9999,1877,279,1843,0.8159768925080548,0.7808964080140448,0.8510573770020649,0.8999735132447604,0.8980435668475679,0.9019034596419528,0.023324475937407736,0.018240614631924917,0.028408337242890554,0.22793032181871864,0.21380033051395458,0.2420603131234827,2.8727756997060547,2.836928047935355,2.9086233514767543
2000,1,6459,1012,6428,0.7078364332006585,0.689691976350162,0.725980890051155,0.8654585483972119,0.8636310935738769,0.8672860032205469,0.026872246696035242,0.024156305393416688,0.029588187998653797,0.23237885462555066,0.22528544190210995,0.23947226734899138,2.2242879293678035,2.206288041793614,2.242287816941993
2000,2,10296,1169,15092,0.442489325704825,0.4330510971435552,0.4519275542660948,0.8514983343918998,0.8504257255823147,0.852570943201485,0.019418189842227207,0.017777986262923564,0.02105839342153085,0.21977860321429885,0.2148564729838908,0.2247007334447069,2.6365804533476473,2.6240284942056684,2.6491324124896263
2000,3,6273,1125,7610,0.3554707346021189,0.3430266360878302,0.36791483311640766,0.6980458762678969,0.6959444965677855,0.7001472559680084,0.02158139534883721,0.019338434009031583,0.023824356688642835,0.20186046511627906,0.19566484582707236,0.20805608440548576,2.5355038686870963,2.5180189254532883,2.5529888119209043
2000,4,7517,1065,9613,0.4943872900314524,0.4824625117105274,0.5063120683523773,0.792206593247335,0.7896296544362812,0.7947835320583888,0.02255809989203932,0.020364178067390857,0.02475202171668778,0.21438718108983465,0.20832361518522435,0.22045074699444495,2.4757172228581785,2.4605097120353747,2.4909247336809823
2000,5,4700,968,4952,0.5594468759886285,0.5411913681597278,0.5777023838175293,0.8829725195048626,0.8809246443092489,0.8850203947004762,0.011176930814798256,0.008998407557354603,0.01335545407224191,0.22476807868559293,0.21611790625604332,0.23341825111514253,2.2466688090049365,2.2269707098783713,2.2663669081315017
2000,6,4612,1144,4870,0.6071192444831065,0.5879470891039703,0.6262913998622427,0.8250456100033791,0.8215148287423405,0.8285763912644176,0.02463996399639964,0.021416810456934592,0.02786311753586469,0.17405490549054906,0.1661718024330514,0.1819380085480467,2.6576576895143185,2.6348610222458966,2.6804543567827404
2000,9999,1990,313,2101,0.6727497817075884,0.6441000046590393,0.7013995587561375,0.8996431793431224,0.8978841695563291,0.9014021891299158,0.009788768675940238,0.006691262316152042,0.012886275035728433,0.24781040700669757,0.23422703231536005,0.26139378169803507,2.7036201037096745,2.670563171274374,2.7366770361449753
